;Borough;Block;Lot;CD;BCT2020;BCTCB2020;CT2010;CB2010;SchoolDist;Council;ZipCode;FireComp;PolicePrct;HealthCent;HealthArea;Sanitboro;SanitDistr;SanitSub;Address;ZoneDist1;ZoneDist2;ZoneDist3;ZoneDist4;Overlay1;Overlay2;SPDist1;SPDist2;SPDist3;LtdHeight;SplitZone;BldgClass;LandUse;Easements;OwnerType;OwnerName;LotArea;BldgArea;ComArea;ResArea;OfficeArea;RetailArea;GarageArea;StrgeArea;FactryArea;OtherArea;AreaSource;NumBldgs;NumFloors;UnitsRes;UnitsTotal;LotFront;LotDepth;BldgFront;BldgDepth;Ext;ProxCode;IrrLotCode;LotType;BsmtCode;AssessLand;AssessTot;ExemptTot;YearBuilt;YearAlter1;YearAlter2;HistDist;Landmark;BuiltFAR;ResidFAR;CommFAR;FacilFAR;BoroCode;BBL;CondoNo;Tract2010;XCoord;YCoord;ZoneMap;ZMCode;Sanborn;TaxMap;EDesigNum;APPBBL;APPDate;PLUTOMapID;FIRM07_FLA;PFIRM15_FL;Version;DCPEdited;Latitude;Longitude;Notes;Shape_Leng;Shape_Area;guid
243;BK;1548;29;303;3030100;30301003001;301;3001;16;41;11233;L176;81;32;3600;3;03;5B;1970 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015480029.0;0;0301;1006552;186486;17a;;307 006;30603;E-185;0.0;;1;;;23v2;t;40.6785096;-73.9195948;;0.0;1966.8233749;5b0ad9f4-f2d9-4442-9ac6-dcbb525e8b71
244;BK;1548;128;303;3030100;30301003001;301;3001;16;41;11233;L176;81;32;3600;3;03;5B;1968 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015480128.0;0;0301;1006533;186488;17a;;307 006;30603;E-185;0.0;;1;;;23v2;t;40.6785152;-73.9196633;;0.0;2019.1263518;ea7c35c7-674f-ca45-b9dd-c131c86fc73c
245;BK;1549;4;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490004.0;0;0301;1006800;186469;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6784623;-73.9187008;;0.0;2002.0042983;0ea1fe46-b182-d74c-999c-0d781df3b6c9
246;BK;1549;5;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;1992 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490005.0;0;0301;1006819;186468;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6784595;-73.9186323;;0.0;1982.4068673;bc519ce5-9d0b-1a46-9321-2e474508efa4
247;BK;1549;6;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;1994 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490006.0;0;0301;1006839;186467;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6784567;-73.9185602;;0.0;2019.4285505;a8b40059-7210-184a-987d-f0ae56812720
248;BK;1549;7;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490007.0;0;0301;1006859;186465;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6784512;-73.9184881;;0.0;2111.4124821;b77fc7e4-821c-cf4f-834c-3ca65a5dc186
249;BK;1549;18;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490018.0;0;0301;1007081;186450;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6784095;-73.9176877;;0.0;1841.0972749;11cf2a41-4d86-5e48-b3b3-f6a8d4b756fb
250;BK;1549;19;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;2014 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490019.0;0;0301;1007100;186448;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6784039;-73.9176192;;0.0;2063.1236836;14f79d4d-db1a-5a42-b17d-b630dd6842c8
251;BK;1549;20;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;2016 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;6;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490020.0;0;0301;1007119;186447;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6784011;-73.9175507;;0.0;1852.1915241;81c33bc2-9523-944d-94c2-da4a6a5f824d
252;BK;1549;21;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;2018 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490021.0;0;0301;1007138;186446;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6783983;-73.9174823;;0.0;2036.4677431;dbec720b-8454-c945-9a03-ef64e034c6e6
253;BK;1549;22;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;2020 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490022.0;0;0301;1007159;186444;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6783928;-73.9174065;;0.0;2229.9950072;56a4762c-62c8-d143-9396-81daf2e93c1f
254;BK;1549;23;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;2020A FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490023.0;0;0301;1007179;186443;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.67839;-73.9173344;;0.0;1847.4335178;6e06b93a-a94c-6c44-bc49-2960ffa182c6
255;BK;1549;25;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;2024 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490025.0;0;0301;1007220;186440;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6783817;-73.9171866;;0.0;2007.5501378;e11619ce-ae54-1b4b-9eba-29ba0c965b6a
263;BK;1549;35;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;224 SARATOGA AVENUE;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490035.0;0;0301;1007378;186389;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6782413;-73.9166172;;0.0;2176.361507;0cb5eac7-90cf-4f4d-b20e-ca474e10aa6c
812;BK;1549;24;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;2022 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;2000;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;20.0;100.0;0.0;0.0;;0;N;5;5;108450.0;108450.0;108450.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490024.0;0;0301;1007199;186442;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6783872;-73.9172623;;0.0;2232.5168253;45605008-8a0f-4248-be4f-85f46ab78946
238;BK;1531;65;303;3037900;30379003003;379;3002;16;41;11233;E222;81;34;3100;3;03;5B;1937 FULTON STREET;R6B;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1993;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;19.17;104.0;0.0;0.0;;0;Y;5;5;54900.0;54900.0;54900.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3015310065.0;0;0379;1006841;186644;17a;;305 063;30602;;0.0;;1;;;23v2;t;40.6789426;-73.9185524;;0.0;2068.6061297;1ee91d2c-ef76-ab49-8746-b479a2c97ab0
227;BK;1465;1;316;3036300;30363001004;363;1004;23;41;11233;L120;73;32;5020;3;16;1B;EASTERN PARKWAY;R6;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF TRANSPORTATION;1963;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;49.83;92.58;0.0;0.0;;0;Y;7;5;9480.0;9480.0;9480.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3014650001.0;0;0363;1008141;184186;17a;;307 031;30509;;0.0;;1;;;23v2;t;40.6721925;-73.9138742;;0.0;1963.4877426;677f9903-5857-3a45-987d-be86b854f95e
134;BK;1474;29;316;3036100;30361002000;361;2000;23;41;11233;L176;73;32;5020;3;16;1B;ST JOHNS PLACE;R6;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1953;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;104.33;0.0;0.0;;0;Y;5;5;7980.0;7980.0;7980.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3014740029.0;0;0361;1006973;183244;17b;;307 050;30509;E-41;0.0;;1;;;23v2;t;40.66961;-73.9180879;;0.0;2022.4101082;0cc40414-9265-4b47-abb7-155e73e24791
146;BK;1544;53;316;3036700;30367003001;367;2001;23;37;11233;E233;73;34;3700;3;16;2B;99 TRUXTON STREET;R6A;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1950;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;19.5;100.0;0.0;0.0;;0;N;5;5;10080.0;10080.0;10080.0;0;0;0;;;0.0;3.0;0.0;3.0;3;3015440053.0;0;0367;1010398;186619;17c;;305 072;30603;;0.0;;1;;;23v2;t;40.6788641;-73.9057284;;0.0;1891.3130639;1fa08ddb-1194-074c-8896-ddb61b35a094
125;BK;1464;79;316;3036300;30363003001;363;3001;23;41;11233;L176;73;32;5020;3;16;1B;1831 PARK PLACE;R6;;;;C1-3;;;;;;N;V1;11;0;C;THE CITY OF NEW YORK, ACTING BY AND THRO UGH HPD;1912;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;20.0;95.58;0.0;0.0;;0;N;5;5;389700.0;389700.0;389700.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3014640079.0;0;0363;1007381;184047;17a;;307 030;30509;;0.0;;1;;;23v2;;40.671813;-73.9166144;;0.0;1734.8819785;f1a352b4-2e85-3941-b6f7-3dc32d2bbe09
234;BK;1514;59;303;3037900;30379002000;379;2000;16;41;11233;E222;81;34;3100;3;03;5B;261 MARION STREET;R6B;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1875;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;18.75;100.0;0.0;0.0;;0;N;5;5;6960.0;6960.0;6960.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3015140059.0;0;0379;1006743;187431;17a;;305 063;30602;;0.0;;1;;;23v2;t;40.6811029;-73.9189031;;0.0;1823.4184116;849eea36-3c8a-494a-8a1b-e1be02df4283
836;BK;1691;37;303;3029700;30297002003;297;2003;16;36;11233;L111;81;32;3000;3;03;4A;MALCOLM X BOULEVARD;R6;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF TRANSPORTATION;1875;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;25.0;75.0;0.0;0.0;;0;N;5;5;12540.0;12540.0;12540.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3016910037.0;0;0297;1004040;187054;17a;;305 059;30607;;0.0;;1;;;23v2;t;40.6800746;-73.9286496;;0.0;410.0351059;ff91a5a0-e823-9c42-9067-e8d46b9867d6
136;BK;1474;65;316;3036100;30361002007;361;2000;23;41;11233;L176;73;32;5020;3;16;1B;1717 LINCOLN PLACE;R6;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1836;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;18.0;106.75;0.0;0.0;;0;Y;5;5;12420.0;12420.0;12420.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3014740065.0;0;0361;1006756;183116;17b;;307 050;30509;E-41;0.0;;1;;;23v2;t;40.6692592;-73.9188706;;0.0;1678.3920572;9f7299e9-3e7b-c441-bd3a-fa7a601c8970
105;BK;1363;31;308;3035900;30359001000;359;1000;17;41;11233;L123;77;32;5020;3;08;3A;ST MARKS AVENUE;R6;;;;;;;;;;N;V0;11;0;C;CLARKE-SPRING, URIEL LEVITA;1800;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;2.67;127.75;0.0;0.0;;0;Y;5;5;11580.0;11580.0;11580.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3013630031.0;0;0359;1005541;184600;17a;;307 027;30505;;0.0;;1;;;23v2;;40.6733355;-73.9232457;;0.0;5544.9999582;e402d305-7d94-a941-808e-071dc67bd140
222;BK;1451;40;316;3030300;30303002004;303;2004;16;41;11233;L176;73;32;5200;3;16;1B;398 HOWARD AVENUE;R6;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1800;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;18.0;100.0;0.0;0.0;;0;N;5;5;7980.0;7980.0;7980.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3014510040.0;0;0303;1006500;184888;17a;;307 028;30508;;0.0;;1;;;23v2;t;40.6741236;-73.9197876;;0.0;1860.6853829;b63b87c2-9ad6-9142-b9f7-fd65841c9faa
148;BK;1561;9;303;3030100;30301003004;301;3004;16;41;11233;L176;81;32;3600;3;03;5B;17 LOUIS PLACE;R5B;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1788;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;18.33;97.5;0.0;0.0;;0;N;5;5;9120.0;9120.0;9120.0;0;0;0;;;0.0;1.35;0.0;2.0;3;3015610009.0;0;0301;1007253;186034;17a;;307 007;30603;;0.0;;1;;;23v2;t;40.6772672;-73.9170691;;0.0;1737.1993675;a93e8e54-4867-094d-a8ae-3a0f281fae2d
228;BK;1469;4;316;3036300;30363001006;363;1005;23;41;11233;L120;73;32;5020;3;16;1B;381 THOMAS S BOYLAND ST;R6;;;;C2-3;;;;;;N;V1;11;0;C;NYC POLICE DEPARTMENT;1764;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;28.08;84.67;0.0;0.0;;0;Y;3;5;63000.0;63000.0;63000.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3014690004.0;0;0363;1008123;183866;17a;;307 013;30509;;0.0;;1;;;23v2;t;40.6713142;-73.9139402;;0.0;1881.4572711;6df1d861-2ed1-4e46-96d7-1997e624b8e9
133;BK;1465;66;316;3036300;30363001005;363;1002;23;41;11233;L120;73;32;5020;3;16;1B;PARK PLACE;C8-2;;;;;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1714;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;85.67;0.0;0.0;;0;Y;5;5;55800.0;55800.0;55800.0;0;0;0;;;0.0;0.0;2.0;4.8;3;3014650066.0;0;0363;1008208;183985;17a;;307 031;30509;;0.0;;1;;;23v2;t;40.6716406;-73.9136333;;0.0;1758.0619739;32588b61-0246-2c4c-b8e4-024a2e97a42b
135;BK;1474;30;316;3036100;30361002000;361;2000;23;41;11233;L176;73;32;5020;3;16;1B;ST JOHNS PLACE;R6;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1689;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;90.92;0.0;0.0;;0;Y;5;5;11400.0;11400.0;11400.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3014740030.0;0;0361;1006994;183249;17b;;307 050;30509;E-41;0.0;;1;;;23v2;t;40.6696237;-73.9180122;;0.0;1737.878417;3aecd56a-4383-ef45-aa32-2557cac4f774
212;BK;1432;43;316;3030300;30303003001;303;3000;16;41;11233;L176;73;32;5200;3;16;1B;PACIFIC STREET;R6;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1667;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;16.67;100.0;0.0;0.0;;0;N;5;5;12240.0;12240.0;12240.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3014320043.0;0;0303;1007179;185614;17a;;307 007;30508;;0.0;;1;;;23v2;t;40.6761146;-73.9173373;;0.0;1710.81066;924bcd08-6017-3049-afa0-573fbebc35d2
213;BK;1432;44;316;3030300;30303003001;303;3000;16;41;11233;L176;73;32;5200;3;16;1B;2103 PACIFIC STREET;R6;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1667;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;16.67;100.0;0.0;0.0;;0;N;5;5;12240.0;12240.0;12240.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3014320044.0;0;0303;1007163;185615;17a;;307 007;30508;;0.0;;1;;;23v2;t;40.6761174;-73.9173949;;0.0;1573.5643465;4c7165e5-3747-f043-9a18-8e2a8776ded3
216;BK;1433;19;316;3030300;30303001000;303;1000;23;41;11233;L176;73;32;5200;3;16;1B;2150 ATLANTIC AVENUE;R6;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1667;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;16.67;100.0;0.0;0.0;;0;N;5;5;8580.0;8580.0;8580.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3014330019.0;0;0303;1007689;185679;17a;;307 008;30508;;0.0;;1;;;23v2;t;40.6762916;-73.9154984;;0.0;1708.8132442;9c5fda5d-9c6d-3d48-a9ac-58d284080706
217;BK;1435;22;316;3036501;30365012000;365.01;2000;23;37;11233;L176;73;34;3700;3;16;1B;ATLANTIC AVENUE;R6;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1667;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;16.67;100.0;0.0;0.0;;0;N;5;5;12240.0;12240.0;12240.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3014350022.0;0;036501;1009308;185564;17c;;307 010;30508;;0.0;;1;;;23v2;t;40.6759716;-73.9096621;;0.0;1674.0283459;282aff38-b328-694b-8ced-06b5f5b4f1f2
280;BK;1662;38;303;3038300;30383002001;383;2001;16;36;11233;L111;81;32;3000;3;03;4A;708 HANCOCK STREET;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;1667;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;16.67;100.0;0.0;0.0;;0;N;5;5;9180.0;9180.0;9180.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3016620038.0;0;0383;1004498;188830;17a;;305 037;30606;;0.0;;1;;;23v2;t;40.6849483;-73.926993;;0.0;1814.1610136;9ea535dc-500c-3d42-a6f2-1f9816e37d38
831;BK;1662;137;303;3038300;30383002001;383;2001;16;36;11233;L111;81;32;3000;3;03;4A;706A HANCOCK STREET;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;1667;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;16.67;100.0;0.0;0.0;;0;N;5;5;9180.0;9180.0;9180.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3016620137.0;0;0383;1004481;188827;17a;;305 037;30606;;0.0;;1;;;23v2;t;40.6849401;-73.9270543;;0.0;1755.8331714;0b13fae3-42fc-f245-83f9-605103bb37ba
838;BK;1691;40;303;3029700;30297002003;297;2003;16;36;11233;L111;81;32;3000;3;03;4A;MARION STREET;R6;;;;C2-4;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF TRANSPORTATION;1623;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;29.5;55.0;0.0;0.0;;0;N;5;5;84600.0;84600.0;84600.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3016910040.0;0;0297;1004029;186987;17a;;305 059;30607;;0.0;;1;;;23v2;t;40.6798907;-73.9286895;;0.0;1105.7344025;cc81e51a-96f0-4d4e-9c23-e013b068a506
239;BK;1532;24;316;3037100;30371004001;371;4001;23;41;11233;E233;73;34;3100;3;16;2B;154 MAC DOUGAL STREET;R6;;;;;;;;;;N;V0;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1600;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;16.0;100.0;0.0;0.0;;0;N;5;5;11700.0;11700.0;11700.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3015320024.0;0;0371;1007927;186894;17a;;305 064;30602;;0.0;;1;;;23v2;t;40.6796259;-73.9146361;;0.0;1505.8260669;9a8a8104-d517-054c-b982-67f10cf9c820
258;BK;1549;30;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;2034 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1600;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;80.0;0.0;0.0;;0;N;5;5;84150.0;84150.0;84150.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490030.0;0;0301;1007340;186443;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6783896;-73.916754;;0.0;1469.2474065;9d0a8c08-f253-2b41-b6d3-126395013fa9
259;BK;1549;31;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;2036 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1600;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;80.0;0.0;0.0;;0;N;5;5;84150.0;84150.0;84150.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490031.0;0;0301;1007359;186441;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.678384;-73.9166855;;0.0;1683.1261338;51846311-e84e-f247-bc3d-1497afe5d3c2
260;BK;1549;32;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;2038 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1600;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;80.0;0.0;0.0;;0;N;5;5;84150.0;84150.0;84150.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490032.0;0;0301;1007379;186440;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6783812;-73.9166134;;0.0;1540.3050395;0e1bf4b2-f32f-2542-84ac-64ace5ab9af2
261;BK;1549;33;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;2040 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1600;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;80.0;0.0;0.0;;0;N;5;5;84150.0;84150.0;84150.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490033.0;0;0301;1007399;186438;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6783757;-73.9165413;;0.0;1748.5972747;3c6a9deb-3bc2-1c4d-82aa-2dbb1ced1927
262;BK;1549;34;303;3030100;30301003000;301;3000;16;41;11233;L176;81;32;3600;3;03;5B;2042 FULTON STREET;R7D;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;1600;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;80.0;0.0;0.0;;0;N;3;5;89550.0;89550.0;89550.0;0;0;0;;;0.0;4.2;0.0;4.2;3;3015490034.0;0;0301;1007421;186437;17a;;307 007;30603;E-185;0.0;;1;;;23v2;t;40.6783729;-73.916462;;0.0;1775.4726513;25aca12f-674d-ae48-a237-2ed8abd5744a
